date,load
2020/5/2 0:00,5594.47
2020/5/2 0:30,5457.9
2020/5/2 1:00,5349.51
2020/5/2 1:30,5264.31
2020/5/2 2:00,5178.43
2020/5/2 2:30,5137.75
2020/5/2 3:00,5123.47
2020/5/2 3:30,5110.47
2020/5/2 4:00,5101.65
2020/5/2 4:30,5124.02
2020/5/2 5:00,5109.77
2020/5/2 5:30,5234.75
2020/5/2 6:00,5256.01
2020/5/2 6:30,5311.65
2020/5/2 7:00,5397.97
2020/5/2 7:30,5380.15
2020/5/2 8:00,5261.26
2020/5/2 8:30,5188.93
2020/5/2 9:00,5028.05
2020/5/2 9:30,4891.26
2020/5/2 10:00,4796.67
2020/5/2 10:30,4628.83
2020/5/2 11:00,4476.41
2020/5/2 11:30,4340.76
2020/5/2 12:00,4347.58
2020/5/2 12:30,4353.39
2020/5/2 13:00,4388.82
2020/5/2 13:30,4453.01
2020/5/2 14:00,4612.81
2020/5/2 14:30,4792.97
2020/5/2 15:00,4982.27
2020/5/2 15:30,5236.91
2020/5/2 16:00,5548.12
2020/5/2 16:30,5900.65
2020/5/2 17:00,6179.14
2020/5/2 17:30,6430
2020/5/2 18:00,6695.78
2020/5/2 18:30,6751.77
2020/5/2 19:00,6682.77
2020/5/2 19:30,6521.9
2020/5/2 20:00,6459.56
2020/5/2 20:30,6349.84
2020/5/2 21:00,6157.78
2020/5/2 21:30,6053.29
2020/5/2 22:00,5927.16
2020/5/2 22:30,5900.68
2020/5/2 23:00,5824.65
2020/5/2 23:30,5611.71
2020/5/3 0:00,5469.27
2020/5/3 0:30,5359.85
2020/5/3 1:00,5234.28
2020/5/3 1:30,5129.47
2020/5/3 2:00,5081.9
2020/5/3 2:30,5073.58
2020/5/3 3:00,5015.19
2020/5/3 3:30,4973.58
2020/5/3 4:00,4977.7
2020/5/3 4:30,5014.27
2020/5/3 5:00,5036.28
2020/5/3 5:30,5095.07
2020/5/3 6:00,5066.34
2020/5/3 6:30,5156.77
2020/5/3 7:00,5174.52
2020/5/3 7:30,5148.07
2020/5/3 8:00,5073.79
2020/5/3 8:30,5011.68
2020/5/3 9:00,4911.84
2020/5/3 9:30,4753.16
2020/5/3 10:00,4660.92
2020/5/3 10:30,4531.94
2020/5/3 11:00,4418.06
2020/5/3 11:30,4294.95
2020/5/3 12:00,4293.61
2020/5/3 12:30,4287.62
2020/5/3 13:00,4340.42
2020/5/3 13:30,4359.67
2020/5/3 14:00,4504.65
2020/5/3 14:30,4665.06
2020/5/3 15:00,4885.56
2020/5/3 15:30,5143.36
2020/5/3 16:00,5454.23
2020/5/3 16:30,5756.14
2020/5/3 17:00,6116.34
2020/5/3 17:30,6411.89
2020/5/3 18:00,6723.57
2020/5/3 18:30,6746.09
2020/5/3 19:00,6646.52
2020/5/3 19:30,6492.74
2020/5/3 20:00,6398.12
2020/5/3 20:30,6303.12
2020/5/3 21:00,6141.3
2020/5/3 21:30,6013.37
2020/5/3 22:00,5932.58
2020/5/3 22:30,5916.61
2020/5/3 23:00,5843.15
2020/5/3 23:30,5676.32
2020/5/4 0:00,5535.91
2020/5/4 0:30,5392.27
2020/5/4 1:00,5283.76
2020/5/4 1:30,5180.57
2020/5/4 2:00,5112.3
2020/5/4 2:30,5084.79
2020/5/4 3:00,5031.1
2020/5/4 3:30,5012.39
2020/5/4 4:00,4973.6
2020/5/4 4:30,5021.43
2020/5/4 5:00,5046.01
2020/5/4 5:30,5088.76
2020/5/4 6:00,5145.57
2020/5/4 6:30,5228.63
2020/5/4 7:00,5249.39
2020/5/4 7:30,5278.74
2020/5/4 8:00,5174.03
2020/5/4 8:30,5139.97
2020/5/4 9:00,5049.12
2020/5/4 9:30,4928.1
2020/5/4 10:00,4827.22
2020/5/4 10:30,4650.39
2020/5/4 11:00,4581.84
2020/5/4 11:30,4495.11
2020/5/4 12:00,4513.29
2020/5/4 12:30,4494.87
2020/5/4 13:00,4534.5
2020/5/4 13:30,4644.61
2020/5/4 14:00,4730.06
2020/5/4 14:30,4879.83
2020/5/4 15:00,5116.22
2020/5/4 15:30,5382.49
2020/5/4 16:00,5623.39
2020/5/4 16:30,5935.9
2020/5/4 17:00,6292.76
2020/5/4 17:30,6600.72
2020/5/4 18:00,6881.89
2020/5/4 18:30,6895.35
2020/5/4 19:00,6818.36
2020/5/4 19:30,6607.97
2020/5/4 20:00,6475.3
2020/5/4 20:30,6395.47
2020/5/4 21:00,6186.01
2020/5/4 21:30,6065.37
2020/5/4 22:00,5933.45
2020/5/4 22:30,5880.13
2020/5/4 23:00,5802.91
2020/5/4 23:30,5630.53
2020/5/5 0:00,5500.31
2020/5/5 0:30,5347.27
2020/5/5 1:00,5266.53
2020/5/5 1:30,5179.49
2020/5/5 2:00,5111.25
2020/5/5 2:30,5078.22
2020/5/5 3:00,5039
2020/5/5 3:30,5046.09
2020/5/5 4:00,5038.68
2020/5/5 4:30,5139.75
2020/5/5 5:00,5206.5
2020/5/5 5:30,5383.44
2020/5/5 6:00,5547.24
2020/5/5 6:30,5812.47
2020/5/5 7:00,6044.12
2020/5/5 7:30,6139.28
2020/5/5 8:00,6028.22
2020/5/5 8:30,5906.01
2020/5/5 9:00,5647.19
2020/5/5 9:30,5394.52
2020/5/5 10:00,5227.11
2020/5/5 10:30,5059.66
2020/5/5 11:00,5009.76
2020/5/5 11:30,4967.58
2020/5/5 12:00,4962.36
2020/5/5 12:30,5049.02
2020/5/5 13:00,5165.49
2020/5/5 13:30,5239.04
2020/5/5 14:00,5297.86
2020/5/5 14:30,5437.11
2020/5/5 15:00,5593.09
2020/5/5 15:30,5771.63
2020/5/5 16:00,6051.79
2020/5/5 16:30,6278.93
2020/5/5 17:00,6596.72
2020/5/5 17:30,6878.57
2020/5/5 18:00,7211.81
2020/5/5 18:30,7220.21
2020/5/5 19:00,7122.72
2020/5/5 19:30,6896.92
2020/5/5 20:00,6834.8
2020/5/5 20:30,6670.72
2020/5/5 21:00,6471.24
2020/5/5 21:30,6319.28
2020/5/5 22:00,6170.27
2020/5/5 22:30,6059.68
2020/5/5 23:00,5960.06
2020/5/5 23:30,5756.15
2020/5/6 0:00,5544.87
2020/5/6 0:30,5438.02
2020/5/6 1:00,5329.46
2020/5/6 1:30,5241.11
2020/5/6 2:00,5210.94
2020/5/6 2:30,5175.13
2020/5/6 3:00,5134.26
2020/5/6 3:30,5125.08
2020/5/6 4:00,5147.06
2020/5/6 4:30,5215.87
2020/5/6 5:00,5295.81
2020/5/6 5:30,5428.36
2020/5/6 6:00,5578.74
2020/5/6 6:30,5842.72
2020/5/6 7:00,6033.63
2020/5/6 7:30,6146.68
2020/5/6 8:00,6122.29
2020/5/6 8:30,6007.03
2020/5/6 9:00,5795.33
2020/5/6 9:30,5702.13
2020/5/6 10:00,5659.5
2020/5/6 10:30,5554.13
2020/5/6 11:00,5485.26
2020/5/6 11:30,5391.16
2020/5/6 12:00,5434.75
2020/5/6 12:30,5479.37
2020/5/6 13:00,5480.58
2020/5/6 13:30,5525.07
2020/5/6 14:00,5491.03
2020/5/6 14:30,5552.47
2020/5/6 15:00,5680.23
2020/5/6 15:30,5858.73
2020/5/6 16:00,6101.09
2020/5/6 16:30,6280.73
2020/5/6 17:00,6531.81
2020/5/6 17:30,6825.62
2020/5/6 18:00,7092.63
2020/5/6 18:30,7130.14
2020/5/6 19:00,7053.81
2020/5/6 19:30,6832.85
2020/5/6 20:00,6762.52
2020/5/6 20:30,6651.69
2020/5/6 21:00,6446.02
2020/5/6 21:30,6306.08
2020/5/6 22:00,6162.12
2020/5/6 22:30,6045.06
2020/5/6 23:00,5972.05
2020/5/6 23:30,5761.35
2020/5/7 0:00,5579.62
2020/5/7 0:30,5416.82
2020/5/7 1:00,5323.57
2020/5/7 1:30,5252.37
2020/5/7 2:00,5178.37
2020/5/7 2:30,5170.13
2020/5/7 3:00,5135.83
2020/5/7 3:30,5109.01
2020/5/7 4:00,5140.24
2020/5/7 4:30,5197.85
2020/5/7 5:00,5277.88
2020/5/7 5:30,5431.81
2020/5/7 6:00,5559.7
2020/5/7 6:30,5808.61
2020/5/7 7:00,6002.22
2020/5/7 7:30,6141.06
2020/5/7 8:00,6104.69
2020/5/7 8:30,6046.06
2020/5/7 9:00,5882.94
2020/5/7 9:30,5631.73
2020/5/7 10:00,5475.25
2020/5/7 10:30,5438.87
2020/5/7 11:00,5424.87
2020/5/7 11:30,5481.28
2020/5/7 12:00,5547.86
2020/5/7 12:30,5592.27
2020/5/7 13:00,5583.77
2020/5/7 13:30,5671.68
2020/5/7 14:00,5752.64
2020/5/7 14:30,5768.95
2020/5/7 15:00,5896.81
2020/5/7 15:30,6012.26
2020/5/7 16:00,6214.41
2020/5/7 16:30,6387.29
2020/5/7 17:00,6616.6
2020/5/7 17:30,6874.17
2020/5/7 18:00,7145.19
2020/5/7 18:30,7109.64
2020/5/7 19:00,7060.08
2020/5/7 19:30,6814.66
2020/5/7 20:00,6732.69
2020/5/7 20:30,6657.64
2020/5/7 21:00,6442.97
2020/5/7 21:30,6281.39
2020/5/7 22:00,6127.88
2020/5/7 22:30,6057
2020/5/7 23:00,5970.59
2020/5/7 23:30,5744.19
2020/5/8 0:00,5621.69
2020/5/8 0:30,5465.96
2020/5/8 1:00,5323.6
2020/5/8 1:30,5236.37
2020/5/8 2:00,5233.82
2020/5/8 2:30,5187.44
2020/5/8 3:00,5137.44
2020/5/8 3:30,5153.83
2020/5/8 4:00,5148.98
2020/5/8 4:30,5190.3
2020/5/8 5:00,5268.98
2020/5/8 5:30,5431.64
2020/5/8 6:00,5610.79
2020/5/8 6:30,5851.65
2020/5/8 7:00,6048.44
2020/5/8 7:30,6130.91
2020/5/8 8:00,6046.52
2020/5/8 8:30,5904.54
2020/5/8 9:00,5794.95
2020/5/8 9:30,5627.78
2020/5/8 10:00,5503.4
2020/5/8 10:30,5409.91
2020/5/8 11:00,5389.81
2020/5/8 11:30,5339.5
2020/5/8 12:00,5345.75
2020/5/8 12:30,5416.32
2020/5/8 13:00,5407.56
2020/5/8 13:30,5489.35
2020/5/8 14:00,5531.05
2020/5/8 14:30,5640.49
2020/5/8 15:00,5777.55
2020/5/8 15:30,5940.62
2020/5/8 16:00,6151.22
2020/5/8 16:30,6369.19
2020/5/8 17:00,6565.72
2020/5/8 17:30,6712.84
2020/5/8 18:00,6936.66
2020/5/8 18:30,6928.88
2020/5/8 19:00,6882.29
2020/5/8 19:30,6660.02
2020/5/8 20:00,6573.27
2020/5/8 20:30,6498.41
2020/5/8 21:00,6327.79
2020/5/8 21:30,6158.62
2020/5/8 22:00,6063.45
2020/5/8 22:30,6001.72
2020/5/8 23:00,5968.12
2020/5/8 23:30,5803.06
2020/5/9 0:00,5594.81
2020/5/9 0:30,5426.49
2020/5/9 1:00,5279.24
2020/5/9 1:30,5180.23
2020/5/9 2:00,5155.37
2020/5/9 2:30,5110.54
2020/5/9 3:00,5070.86
2020/5/9 3:30,5024.8
2020/5/9 4:00,5039.19
2020/5/9 4:30,5080.08
2020/5/9 5:00,5120.91
2020/5/9 5:30,5152.26
2020/5/9 6:00,5185.55
2020/5/9 6:30,5262.06
2020/5/9 7:00,5321.21
2020/5/9 7:30,5114.22
2020/5/9 8:00,5267.61
2020/5/9 8:30,5204.27
2020/5/9 9:00,5124.74
2020/5/9 9:30,5060.67
2020/5/9 10:00,4912.54
2020/5/9 10:30,4767.12
2020/5/9 11:00,4663.87
2020/5/9 11:30,4567.46
2020/5/9 12:00,4568.94
2020/5/9 12:30,4554.04
2020/5/9 13:00,4666.66
2020/5/9 13:30,4721.38
2020/5/9 14:00,4885.81
2020/5/9 14:30,5025.61
2020/5/9 15:00,5210.11
2020/5/9 15:30,5495.25
2020/5/9 16:00,5736.75
2020/5/9 16:30,5942.5
2020/5/9 17:00,6223.73
2020/5/9 17:30,6453.16
2020/5/9 18:00,6708.01
2020/5/9 18:30,6644.65
2020/5/9 19:00,6589.47
2020/5/9 19:30,6438.92
2020/5/9 20:00,6331.73
2020/5/9 20:30,6171.51
2020/5/9 21:00,5997.49
2020/5/9 21:30,5908.94
2020/5/9 22:00,5804.23
2020/5/9 22:30,5814.46
2020/5/9 23:00,5730.74
2020/5/9 23:30,5582.11
2020/5/10 0:00,5452.08
2020/5/10 0:30,5294.01
2020/5/10 1:00,5158.6
2020/5/10 1:30,5060.65
2020/5/10 2:00,4973.17
2020/5/10 2:30,4949.48
2020/5/10 3:00,4864.35
2020/5/10 3:30,4846.67
2020/5/10 4:00,4877.41
2020/5/10 4:30,4894.87
2020/5/10 5:00,4927.69
2020/5/10 5:30,4962.28
2020/5/10 6:00,4990.93
2020/5/10 6:30,5056.33
2020/5/10 7:00,5176.08
2020/5/10 7:30,5218.61
2020/5/10 8:00,5175.86
2020/5/10 8:30,5169.61
2020/5/10 9:00,5099.71
2020/5/10 9:30,4985.87
2020/5/10 10:00,4892.49
2020/5/10 10:30,4775.59
2020/5/10 11:00,4742.33
2020/5/10 11:30,4780.95
2020/5/10 12:00,4850.2
2020/5/10 12:30,4870.88
2020/5/10 13:00,4861.81
2020/5/10 13:30,4949.74
2020/5/10 14:00,5080.87
2020/5/10 14:30,5181.84
2020/5/10 15:00,5353.17
2020/5/10 15:30,5509.66
2020/5/10 16:00,5683.56
2020/5/10 16:30,5824.87
2020/5/10 17:00,6097.6
2020/5/10 17:30,6360.93
2020/5/10 18:00,6579.42
2020/5/10 18:30,6562.6
2020/5/10 19:00,6500.78
2020/5/10 19:30,6340.38
2020/5/10 20:00,6234.81
2020/5/10 20:30,6163.18
2020/5/10 21:00,6002.58
2020/5/10 21:30,5850.07
2020/5/10 22:00,5754.23
2020/5/10 22:30,5758
2020/5/10 23:00,5667.66
2020/5/10 23:30,5537.18
2020/5/11 0:00,5319.59
2020/5/11 0:30,5173.23
2020/5/11 1:00,5059.05
2020/5/11 1:30,4972.33
2020/5/11 2:00,4896.44
2020/5/11 2:30,4852.72
2020/5/11 3:00,4860.62
2020/5/11 3:30,4854.75
2020/5/11 4:00,4827.07
2020/5/11 4:30,4906.66
2020/5/11 5:00,4971.12
2020/5/11 5:30,5126.06
2020/5/11 6:00,5278.81
2020/5/11 6:30,5563.1
2020/5/11 7:00,5805.85
2020/5/11 7:30,5976.62
2020/5/11 8:00,5879.83
2020/5/11 8:30,5683.99
2020/5/11 9:00,5464.42
2020/5/11 9:30,5224.64
2020/5/11 10:00,4995.78
2020/5/11 10:30,4856.92
2020/5/11 11:00,4727.19
2020/5/11 11:30,4700.99
2020/5/11 12:00,4712.2
2020/5/11 12:30,4740.53
2020/5/11 13:00,4769.19
2020/5/11 13:30,4844.48
2020/5/11 14:00,4970.67
2020/5/11 14:30,5147.94
2020/5/11 15:00,5369.87
2020/5/11 15:30,5612.72
2020/5/11 16:00,5832.64
2020/5/11 16:30,6095.33
2020/5/11 17:00,6443.84
2020/5/11 17:30,6727.66
2020/5/11 18:00,7032.04
2020/5/11 18:30,7006.51
2020/5/11 19:00,6906.09
2020/5/11 19:30,6659.06
2020/5/11 20:00,6589.63
2020/5/11 20:30,6450.56
2020/5/11 21:00,6253.41
2020/5/11 21:30,6086.77
2020/5/11 22:00,5920.99
2020/5/11 22:30,5857.88
2020/5/11 23:00,5725.73
2020/5/11 23:30,5569.47
2020/5/12 0:00,5370.21
2020/5/12 0:30,5192.03
2020/5/12 1:00,5091.9
2020/5/12 1:30,4993.23
2020/5/12 2:00,4903.38
2020/5/12 2:30,4874.93
2020/5/12 3:00,4873.67
2020/5/12 3:30,4841.22
2020/5/12 4:00,4885.17
2020/5/12 4:30,4935.3
2020/5/12 5:00,5057.71
2020/5/12 5:30,5226.36
2020/5/12 6:00,5417.91
2020/5/12 6:30,5685.34
2020/5/12 7:00,5970.8
2020/5/12 7:30,6110.4
2020/5/12 8:00,5993.93
2020/5/12 8:30,5833.7
2020/5/12 9:00,5605.51
2020/5/12 9:30,5455.23
2020/5/12 10:00,5281.22
2020/5/12 10:30,5143.48
2020/5/12 11:00,4982.27
2020/5/12 11:30,4878.02
2020/5/12 12:00,4939.46
2020/5/12 12:30,5134.8
2020/5/12 13:00,5329.96
2020/5/12 13:30,5383.43
2020/5/12 14:00,5466.1
2020/5/12 14:30,5565.48
2020/5/12 15:00,5664.98
2020/5/12 15:30,5844.35
2020/5/12 16:00,6016.27
2020/5/12 16:30,6202.54
2020/5/12 17:00,6502.17
2020/5/12 17:30,6769.3
2020/5/12 18:00,7017.45
2020/5/12 18:30,7024.89
2020/5/12 19:00,6903.94
2020/5/12 19:30,6641.96
2020/5/12 20:00,6579.79
2020/5/12 20:30,6481.88
2020/5/12 21:00,6259.22
2020/5/12 21:30,6091.34
2020/5/12 22:00,5929.33
2020/5/12 22:30,5866.2
2020/5/12 23:00,5789.77
2020/5/12 23:30,5596.01
2020/5/13 0:00,5408.41
2020/5/13 0:30,5241.76
2020/5/13 1:00,5128.91
2020/5/13 1:30,4985.09
2020/5/13 2:00,4922.32
2020/5/13 2:30,4864.49
2020/5/13 3:00,4879.56
2020/5/13 3:30,4914.38
2020/5/13 4:00,4899.91
2020/5/13 4:30,4976.77
2020/5/13 5:00,5023.32
2020/5/13 5:30,5202.47
2020/5/13 6:00,5392.12
2020/5/13 6:30,5656.28
2020/5/13 7:00,5878.14
2020/5/13 7:30,6096.1
2020/5/13 8:00,6060.9
2020/5/13 8:30,5878.96
2020/5/13 9:00,5607.03
2020/5/13 9:30,5405.65
2020/5/13 10:00,5230.63
2020/5/13 10:30,5164.49
2020/5/13 11:00,5082.79
2020/5/13 11:30,5111.14
2020/5/13 12:00,5208.81
2020/5/13 12:30,5407.15
2020/5/13 13:00,5390.26
2020/5/13 13:30,5466
2020/5/13 14:00,5566.57
2020/5/13 14:30,5627.68
2020/5/13 15:00,5739.34
2020/5/13 15:30,5897.17
2020/5/13 16:00,6080.95
2020/5/13 16:30,6327.21
2020/5/13 17:00,6497.21
2020/5/13 17:30,6780.67
2020/5/13 18:00,7013.67
2020/5/13 18:30,6964.92
2020/5/13 19:00,6836.88
2020/5/13 19:30,6619.93
2020/5/13 20:00,6551.99
2020/5/13 20:30,6420.72
2020/5/13 21:00,6230.49
2020/5/13 21:30,6053.63
2020/5/13 22:00,5875.41
2020/5/13 22:30,5800.77
2020/5/13 23:00,5705.1
2020/5/13 23:30,5576.5
2020/5/14 0:00,5395.17
2020/5/14 0:30,5235.61
2020/5/14 1:00,5098.33
2020/5/14 1:30,5015.92
2020/5/14 2:00,4984.89
2020/5/14 2:30,4970.94
2020/5/14 3:00,4946.32
2020/5/14 3:30,4937.09
2020/5/14 4:00,4934.36
2020/5/14 4:30,5014.97
2020/5/14 5:00,5107.17
2020/5/14 5:30,5288.24
2020/5/14 6:00,5412.08
2020/5/14 6:30,5705.68
2020/5/14 7:00,5939.62
2020/5/14 7:30,6129.29
2020/5/14 8:00,6021.38
2020/5/14 8:30,5865.39
2020/5/14 9:00,5609.36
2020/5/14 9:30,5356.71
2020/5/14 10:00,5181.12
2020/5/14 10:30,5110.48
2020/5/14 11:00,5112.04
2020/5/14 11:30,5137.7
2020/5/14 12:00,5197.97
2020/5/14 12:30,5345.32
2020/5/14 13:00,5508.81
2020/5/14 13:30,5643.45
2020/5/14 14:00,5675.71
2020/5/14 14:30,5806.07
2020/5/14 15:00,5922.29
2020/5/14 15:30,5973.43
2020/5/14 16:00,6121.23
2020/5/14 16:30,6270.5
2020/5/14 17:00,6532.21
2020/5/14 17:30,6823.88
2020/5/14 18:00,7023.55
2020/5/14 18:30,6958.64
2020/5/14 19:00,6886.45
2020/5/14 19:30,6670.9
2020/5/14 20:00,6577.09
2020/5/14 20:30,6507.95
2020/5/14 21:00,6310.78
2020/5/14 21:30,6163.16
2020/5/14 22:00,5998.52
2020/5/14 22:30,5896.06
2020/5/14 23:00,5801.23
2020/5/14 23:30,5594.81
2020/5/15 0:00,5406.54
2020/5/15 0:30,5261.72
2020/5/15 1:00,5146.33
2020/5/15 1:30,5071.1
2020/5/15 2:00,5040.69
2020/5/15 2:30,4981.54
2020/5/15 3:00,4974.63
2020/5/15 3:30,4959.47
2020/5/15 4:00,4977.72
2020/5/15 4:30,5057.65
2020/5/15 5:00,5077.92
2020/5/15 5:30,5257.1
2020/5/15 6:00,5425.23
2020/5/15 6:30,5688.09
2020/5/15 7:00,5898.93
2020/5/15 7:30,6022.53
2020/5/15 8:00,5931.6
2020/5/15 8:30,5771.3
2020/5/15 9:00,5540
2020/5/15 9:30,5303.29
2020/5/15 10:00,5119
2020/5/15 10:30,4951.08
2020/5/15 11:00,4833.33
2020/5/15 11:30,4799.09
2020/5/15 12:00,4750.4
2020/5/15 12:30,4758.85
2020/5/15 13:00,4792.68
2020/5/15 13:30,4888.93
2020/5/15 14:00,5039.71
2020/5/15 14:30,5144.3
2020/5/15 15:00,5351.21
2020/5/15 15:30,5583.76
2020/5/15 16:00,5830.33
2020/5/15 16:30,6109.7
2020/5/15 17:00,6390.46
2020/5/15 17:30,6546.75
2020/5/15 18:00,6760.93
2020/5/15 18:30,6741.09
2020/5/15 19:00,6674.91
2020/5/15 19:30,6498.42
2020/5/15 20:00,6486.06
2020/5/15 20:30,6308.13
2020/5/15 21:00,6174.04
2020/5/15 21:30,6029.72
2020/5/15 22:00,5886.02
2020/5/15 22:30,5904.46
2020/5/15 23:00,5777.08
2020/5/15 23:30,5608.05
2020/5/16 0:00,5431.68
2020/5/16 0:30,5233.67
2020/5/16 1:00,5094.29
2020/5/16 1:30,4994.57
2020/5/16 2:00,4938.37
2020/5/16 2:30,4899.34
2020/5/16 3:00,4868.18
2020/5/16 3:30,4834.75
2020/5/16 4:00,4863.3
2020/5/16 4:30,4872.83
2020/5/16 5:00,4895.74
2020/5/16 5:30,4988.54
2020/5/16 6:00,5029.3
2020/5/16 6:30,5154.9
2020/5/16 7:00,5297.79
2020/5/16 7:30,5331.61
2020/5/16 8:00,5273.37
2020/5/16 8:30,5145.42
2020/5/16 9:00,5101.01
2020/5/16 9:30,4915.16
2020/5/16 10:00,4771.84
2020/5/16 10:30,4590.71
2020/5/16 11:00,4575.67
2020/5/16 11:30,4586.43
2020/5/16 12:00,4573.47
2020/5/16 12:30,4593.89
2020/5/16 13:00,4681.87
2020/5/16 13:30,4793.21
2020/5/16 14:00,4918.17
2020/5/16 14:30,5035.79
2020/5/16 15:00,5216.1
2020/5/16 15:30,5397.38
2020/5/16 16:00,5605.34
2020/5/16 16:30,5851.95
2020/5/16 17:00,6142.52
2020/5/16 17:30,6366.87
2020/5/16 18:00,6556.88
2020/5/16 18:30,6509.38
2020/5/16 19:00,6453.09
2020/5/16 19:30,6277.25
2020/5/16 20:00,6155.77
2020/5/16 20:30,6055.72
2020/5/16 21:00,5915.2
2020/5/16 21:30,5816.32
2020/5/16 22:00,5742.37
2020/5/16 22:30,5736.05
2020/5/16 23:00,5660.24
2020/5/16 23:30,5473.76
2020/5/17 0:00,5317.56
2020/5/17 0:30,5180.72
2020/5/17 1:00,5056.74
2020/5/17 1:30,4960.68
2020/5/17 2:00,4902.89
2020/5/17 2:30,4861.75
2020/5/17 3:00,4788.14
2020/5/17 3:30,4752.33
2020/5/17 4:00,4761.49
2020/5/17 4:30,4808
2020/5/17 5:00,4847.96
2020/5/17 5:30,4873.65
2020/5/17 6:00,4942.74
2020/5/17 6:30,5005.27
2020/5/17 7:00,5122.94
2020/5/17 7:30,5145.41
2020/5/17 8:00,5040.97
2020/5/17 8:30,4980.76
2020/5/17 9:00,4966.43
2020/5/17 9:30,4855.28
2020/5/17 10:00,4799.59
2020/5/17 10:30,4711.33
2020/5/17 11:00,4709.37
2020/5/17 11:30,4718.97
2020/5/17 12:00,4740.38
2020/5/17 12:30,4803.47
2020/5/17 13:00,4738.24
2020/5/17 13:30,4654.41
2020/5/17 14:00,4742.75
2020/5/17 14:30,4894.73
2020/5/17 15:00,5105.43
2020/5/17 15:30,5314.76
2020/5/17 16:00,5579.21
2020/5/17 16:30,5823.98
2020/5/17 17:00,6162.91
2020/5/17 17:30,6476.31
2020/5/17 18:00,6758.89
2020/5/17 18:30,6704.28
2020/5/17 19:00,6647.13
2020/5/17 19:30,6425.59
2020/5/17 20:00,6347.08
